Title ID,Name,Publisher,Developer,Release date,Has Local Multiplayer,Has LAN Multiplayer,Has Online Multiplayer
'454108BA,"""NHLÂ® 10""","""Electronic Arts""","""Electronic Arts Canada""",2009-08-02,TRUE,FALSE,TRUE
'454108FD,"""NHLÂ® 11""","""Electronic Artsâ„¢""","""Electronic Artsâ„¢ Canada""",2010-08-05,TRUE,FALSE,TRUE
'4541099C,"""NHLÂ® 13 Early Release""","""Electronic Arts Inc.""","""EA SPORTSâ„¢""",2012-09-11,TRUE,FALSE,TRUE
'45410964,"""NHLÂ®12""","""Electronic Arts""","""Electronic Arts Canada""",2011-07-15,TRUE,FALSE,TRUE
'54540895,"""Nickelodeon Dance""","""2K Play""","""High Voltage Software""",2011-11-08,FALSE,FALSE,FALSE
'54540883,"""Nicktoons MLB""","""2K Play""","""High Voltage Software""",2011-08-30,FALSE,FALSE,FALSE
'535107E8,"""NIER""","""SQUARE ENIX""","""cavia""",2010-04-29,FALSE,FALSE,FALSE
'4D5307DB,"""Ninety-Nine Nights""","""Microsoft""","""PHANTAGRAM / Q Entertainment""",2008-01-01,FALSE,FALSE,FALSE
'4B4E0816,"""Ninety-Nine Nightsâ…¡/EU""","""Konami Digital Entertainment""","""feelplus""",2010-04-03,FALSE,FALSE,FALSE
'4B4E0817,"""Ninety-Nine Nightsâ…¡/JP""","""Konami Digital Entertainment""","""feelplus""",2010-04-05,FALSE,FALSE,FALSE
'4B4E0810,"""Ninety-Nine Nightsâ…¡/NA""","""Konami Digital Entertainment""","""feelplus""",2010-04-05,TRUE,FALSE,TRUE
'465307D9,"""NINJA BLADE""","""FromSoftware, Inc.""","""FromSoftware, Inc.""",2009-06-19,FALSE,FALSE,FALSE
'4B5607D4,"""NINJA GAIDEN 3""","""TECMO KOEI AMERICA Corporation""","""TECMO KOEI GAMES.CO.,LTD/Team NINJA""",2012-02-14,TRUE,FALSE,TRUE
'544307D5,"""NINJA GAIDEN II""","""Tecmo""","""Team NINJA""",2009-07-29,FALSE,FALSE,FALSE
'425307D1,"""Oblivion""","""Bethesda Softworks""","""Bethesda Game Studios""",2010-06-01,FALSE,FALSE,FALSE
'434D0811,"""OF: Dragon Rising""","""Codemasters""","""Codemasters""",2009-10-06,TRUE,FALSE,TRUE
'5858083C,"""Old Spice""","""Old Spice""","""Old Spice""",2010-03-31,FALSE,FALSE,FALSE
'584108A5,"""Omega Fiveâ„¢""","""Hudson Entertainment""","""NATSUME""",2008-01-01,TRUE,FALSE,FALSE
'445007EA,"""Onechanbara""","""D3 Publisher""","""TAMSOFT""",2008-01-01,TRUE,FALSE,FALSE
'555307E8,"""Open Season""","""UbiSoft""","""Ubisoft - Montreal Studio""",2006-09-16,FALSE,FALSE,FALSE
'415407D2,"""Operation Darkness(NA)""","""ATLUS INC.""","""SUCCESS Corporation""",2008-06-24,FALSE,FALSE,FALSE
'434D0838,"""Operation Flashpoint: Red River""","""Codemasters""","""Codemasters""",2011-04-19,TRUE,FALSE,FALSE
'4B4E083A,"""Otomedius Excellent""","""KONAMI""","""KONAMI""",2011-11-01,TRUE,FALSE,TRUE
'4156085B,"""Outdoor Adventures""","""Activision""","""Fun Labs""",2009-08-07,FALSE,FALSE,FALSE
'434D0809,"""Overlord II""","""Codemasters Software Company Limited""","""Triumph Studios""",2009-07-07,TRUE,FALSE,TRUE
'434D07D5,"""Overlord""","""Codemasters Software Company Limited""","""Triumph Studios""",2008-01-01,TRUE,FALSE,TRUE
'41560827,"""Paintball 2009""","""Activision""","""Fun Labs""",2008-01-01,FALSE,FALSE,TRUE
'4D530819,"""Party Animals""","""Microsoft Corporation""","""Krome Studios""",2010-06-01,FALSE,FALSE,TRUE
'4F4707D1,"""PDC World Championship Darts: Pro Tour""","""OG International Limited""","""Redoubt""",2010-11-26,FALSE,FALSE,FALSE
'4D5307D3,"""Perfect Dark Zero""","""Microsoft""","""Rare Ltd.""",2010-06-01,FALSE,FALSE,TRUE
'453907D2,"""Persona 4 Arena""","""ATLUS""","""ATLUS/ARC SYSTEM WORKS""",2012-07-31,FALSE,FALSE,TRUE
'4B4E07FA,"""PES 2009""","""Konami""","""Konami Digital Entertainment Co., Ltd.""",2008-01-01,FALSE,FALSE,FALSE
'4B4E07F0,"""PES 2009""","""Konami""","""Konami Digital Entertainment Co., Ltd.""",2008-01-01,TRUE,FALSE,TRUE
'4B4E0805,"""PES 2010""","""Konami Digital Entertainment, Inc.""","""Konami Digital Entertainment Co., Ltd.""",2009-09-27,FALSE,FALSE,FALSE
'4B4E0801,"""PES 2010""","""Konami Digital Entertainment GmbH""","""Konami Digital Entertainment Co., Ltd.""",2009-09-10,TRUE,FALSE,TRUE
'4B4E0837,"""PES 2012 Pro Evolution Socccer""","""Konami Digital Entertainment""","""Konami Digital Entertainment""",2011-09-29,TRUE,FALSE,TRUE
'4B4E07E6,"""PES2008""","""Konami""","""Konami Digital Entertainment Co., Ltd.""",2008-01-01,FALSE,FALSE,FALSE
'555307D3,"""Peter Jackson's King Kong""","""Ubisoft""","""Ubisoft""",2005-11-21,FALSE,FALSE,FALSE
'4D5307D1,"""PGR 3""","""Microsoft""","""Bizarre Creations Ltd""",2008-01-01,FALSE,FALSE,TRUE
'4D5307F9,"""PGR 4""","""Microsoft""","""Bizarre Creations Limited""",2008-01-01,FALSE,FALSE,FALSE
'534507E3,"""Phantasy Star Universe""","""Sega""","""Sonic Team""",2010-08-10,FALSE,FALSE,TRUE
'535007ED,"""Phantom Breaker""","""7Sixty""","""MAGES.""",2012-04-24,FALSE,FALSE,TRUE
'465607DE,"""Phantom Breaker""","""SOFTMAX Co., Ltd.""","""5pb.""",2011-11-01,FALSE,FALSE,FALSE
'584807D7,"""Photo Party""","""Sapphire""","""Microsoft""",2009-06-19,FALSE,FALSE,TRUE
'5451089C,"""Pictionaryâ„¢: Ultimate Edition""","""THQ, Inc.""","""Page44""",2011-11-15,FALSE,FALSE,FALSE
'535107D2,"""PlayOnline Viewer""","""Square""","""SQUARE ENIX CO., LTD.""",2008-01-01,FALSE,FALSE,FALSE
'4D4B07D3,"""PopCap Hits Vol. 2""","""Mastertronic Group Ltd.""","""PopCap Games""",2011-02-18,FALSE,FALSE,FALSE
'4B5907DF,"""Port Royale 3 Pirates & Merchants""","""Kalypso Media""","""Gaming Minds Studios""",2012-12-13,FALSE,FALSE,FALSE
'45410912,"""Portal 2""","""Electronic Arts""","""Valve""",2011-04-18,TRUE,FALSE,TRUE
'5553086B,"""PowerUp Heroes""","""Ubisoft""","""Ubisoft Quebec""",2011-10-04,FALSE,FALSE,TRUE
'4D5309ED,"""Pre-Release Console Registration Applicaiton""","""Microsoft""","""Microsoft""",2011-10-12,FALSE,FALSE,FALSE
'545407E0,"""Prey""","""2K Games""","""2K Games (Europe)""",2010-07-06,FALSE,FALSE,FALSE
'5553083E,"""Prince of Persia The Forgotten Sandsâ„¢""","""Ubisoft""","""Ubisoft Montreal""",2010-05-18,FALSE,FALSE,FALSE
'5553080C,"""Prince of Persia""","""UbiSoft""","""Ubisoft Montreal""",2010-05-06,FALSE,FALSE,FALSE
'4B4D07DE,"""Prison Break""","""Deep Silver""","""ZootFly""",2010-04-01,FALSE,FALSE,FALSE
'545407DC,"""Prizefighter""","""2K Sports""","""VenomGames""",2008-01-01,FALSE,FALSE,TRUE
'4B4E081D,"""Pro Evolution Soccer 2011""","""Konami Digital Entertainment""","""Konami Digital Entertainment""",2010-10-28,TRUE,FALSE,TRUE
'4B4E084C,"""Pro Evolution Soccer 2013""","""Konami Digital Entertainment Co., Ltd.""","""Konami Digital Entertainment Co., Ltd.""",2012-09-18,FALSE,FALSE,TRUE
'58580822,"""Project Natal""","""Microsoft""","""Microsoft""",2009-09-28,FALSE,FALSE,FALSE
'535107D4,"""PROJECT SYLPHEED""","""Square""","""GAME ARTS / SETA""",2010-07-13,FALSE,FALSE,FALSE
'415608A7,"""PROTOTYPE 2""","""Activision""","""Radical""",2012-04-24,FALSE,FALSE,FALSE
'555307FB,"""Pure Futbol""","""Ubisoft""","""Action Pants Inc.""",2010-05-10,FALSE,FALSE,FALSE
'425607D9,"""Pure""","""Disney""","""Black Rock Studio""",2010-02-22,FALSE,FALSE,TRUE
'5451088B,"""Puss in Boots""","""THQ Inc.""","""Blitz Game Studios""",2011-11-01,FALSE,FALSE,FALSE
'415607D2,"""QUAKE 4""","""Bethesda Softworks""","""id Software""",2012-06-19,FALSE,FALSE,TRUE
'584108C8,"""Quake Arena Arcade""","""Bethesda Softworks""","""id Software""",2010-12-15,FALSE,FALSE,TRUE
'415607FF,"""Quantum of Solace""","""Activision""","""Treyarch""",2008-01-01,FALSE,FALSE,FALSE
'544307DC,"""QUANTUM THEORY""","""TECMO KOEI GAMES CO., LTD""","""TECMO,LTD.""",2013-02-12,FALSE,FALSE,TRUE
'544307DB,"""QUANTUM THEORY""","""TECMO KOEI GAMES CO., LTD""","""TECMO,LTD.""",2010-09-30,FALSE,FALSE,TRUE
'494707E4,"""Race Pro""","""Atari""","""SimBin Development Team AB""",2009-08-05,FALSE,TRUE,TRUE
'425307EC,"""RAGE""","""Bethesda Softworks""","""id Software""",2011-10-04,TRUE,FALSE,TRUE
'564707D3,"""RAIDEN FIGHTERS ACES""","""Valcon Games""","""GULTI CO.,LTD.""",2010-05-04,FALSE,FALSE,TRUE
'4D4F07D1,"""Raiden IV""","""MOSS""","""MOSS""",2009-09-08,FALSE,FALSE,TRUE
'555307D6,"""Rainbow SixÂ® Vegas""","""Ubisoft""","""Ubisoft""",2010-08-03,FALSE,FALSE,TRUE
'4541093A,"""Rangoâ„¢""","""Electronic Arts""","""Behaviour""",2011-03-01,FALSE,FALSE,FALSE
'415607EB,"""Rapala Tournament""","""Activision""","""Fun Labs""",2006-11-26,FALSE,FALSE,FALSE
'415608C6,"""RapalaÂ® for Kinectâ„¢""","""Activision""","""Now Pro""",2010-11-11,FALSE,FALSE,FALSE
'41560889,"""RapalaÂ® Pro Bass""","""Activision""","""Fun Labs""",2010-08-07,FALSE,FALSE,FALSE
'545107F1,"""Ratatouille""","""Disney Interactive Studios""","""N/A""",2008-01-01,FALSE,FALSE,FALSE
'455607D3,"""Raven Squad""","""Evolved/XIM""","""Atomic Motion""",2009-08-25,FALSE,FALSE,FALSE
'55530882,"""Raving Rabbids: Alive & Kicking""","""Ubisoft""","""Ubisoft""",2011-11-03,FALSE,FALSE,FALSE
'555307F3,"""Rayman Raving Rabbids""","""UbiSoft""","""Ubisoft""",2007-03-27,FALSE,FALSE,FALSE
'55530884,"""RaymanÂ® Origins""","""Ubisoft""","""Ubisoft""",2011-10-09,TRUE,FALSE,FALSE
'415807D9,"""Record of Agarest War Zero""","""AKSYS GAMES""","""IDEA FACTORY Co.,Ltd.""",2011-06-14,FALSE,FALSE,FALSE
'415807D7,"""Record of Agarest War""","""AKSYS GAMES""","""IDEA FACTORY Co.,Ltd.""",2010-03-17,FALSE,FALSE,FALSE
'5454082B,"""Red Dead Redemption""","""Rockstar Games""","""Rockstar San Diego""",2010-05-18,FALSE,FALSE,TRUE
'5451085F,"""Red Faction: Armageddon""","""THQ Inc.""","""Volition, Inc.""",2011-06-07,TRUE,FALSE,FALSE
'4343081C,"""Resident Evil 4""","""CAPCOM Co., Ltd.""","""CAPCOM Co., Ltd.""",2011-09-01,FALSE,FALSE,FALSE
'434307D4,"""RESIDENT EVIL 5""","""CAPCOM CO,. LTD.""","""CAPCOM CO,. LTD.""",2010-03-29,TRUE,FALSE,FALSE
'43430822,"""RESIDENT EVIL CODE: Veronica X""","""CAPCOM CO,. LTD.""","""CAPCOM CO,. LTD.""",2011-09-08,FALSE,FALSE,FALSE
'4343081D,"""Resident Evil Operation Raccoon City""","""Capcom""","""Slant Six""",2012-03-20,TRUE,FALSE,TRUE
'53450839,"""Resonance of Fate""","""SEGA""","""tri-Ace Inc.""",2010-02-06,FALSE,FALSE,FALSE
'584108B3,"""Rezâ„¢ HD""","""Microsoft Studios""","""Q ENTERTAINMENT Inc.""",2010-01-04,FALSE,FALSE,FALSE
'4E4D07D3,"""Ridge Racer 6""","""NAMCO-HOMETEK, INC.""","""NAMCO-HOMETEK, INC.""",2010-03-08,FALSE,FALSE,FALSE
'4E4D083E,"""Ridge Racerâ„¢ Unbounded""","""NAMCO BANDAI Games Inc.""","""Bugbear Entertainment Ltd.""",2012-03-27,FALSE,FALSE,TRUE
'54510875,"""Rio""","""THQ Inc.""","""Eurocom""",2011-04-05,FALSE,FALSE,FALSE
'53450846,"""Rise of Nightmares""","""SEGA""","""SEGA""",2013-07-09,FALSE,FALSE,FALSE
'434D07DE,"""Rise of the Argonauts""","""Codemasters Software Company Limited""","""Liquid Entertainment, LLC""",2008-01-01,FALSE,FALSE,FALSE
'4B4D07E6,"""Risen 2â„¢: Dark Waters""","""Deep Silver""","""Wizarbox""",2012-07-31,FALSE,FALSE,FALSE
'4B4D07D8,"""Risen""","""Deep Silver""","""Wizarbox and Piranha Bytes""",2009-10-02,FALSE,FALSE,FALSE
'45410869,"""Rock Band 2""","""MTV Games""","""Harmonix Music Systems, Inc.""",2010-08-06,TRUE,FALSE,TRUE
'45410914,"""Rock Band 3""","""Mad Catz""","""Harmonix Music Systems, Inc.""",2010-08-11,TRUE,FALSE,TRUE
'454108B0,"""Rock Band Classic Rock""","""Electronic Arts""","""Harmonix Music Systems, Inc.""",2008-01-01,TRUE,FALSE,TRUE
'454108CA,"""Rock Band Country Pack""","""Electronic Arts""","""Harmonix Music Systems, Inc.""",2009-06-18,FALSE,FALSE,FALSE
'454108CD,"""Rock Band Metal Pack""","""Electronic Arts""","""Harmonix Music Systems, Inc.""",2009-06-19,FALSE,FALSE,FALSE
'545607D5,"""Rock Band Music Store""","""Harmonix""","""Harmonix""",2010-02-03,FALSE,FALSE,TRUE
'45410829,"""Rock Band""","""MTV Games""","""Harmonix Music Systems, Inc.""",2007-11-20,TRUE,FALSE,TRUE
'554F07D4,"""Rock of the Dead""","""UFO Interactive Games, Inc.""","""Epicenter Studios, LLC.""",2010-10-05,TRUE,FALSE,FALSE
'4B4E07E0,"""Rock Revolution""","""Konami""","""ZoÃ« Mode""",2008-01-01,FALSE,FALSE,FALSE
'55530873,"""Rocksmith""","""Ubisoft""","""Ubisoft - San Francisco""",2012-09-27,FALSE,FALSE,FALSE
'545407DF,"""Rockstar Table Tennis""","""Rockstar Games""","""Rockstar San Diego""",2010-07-13,FALSE,FALSE,FALSE
'425307D3,"""Rogue Warrior""","""Bethesda Softworks""","""Rebellion""",2009-10-29,FALSE,FALSE,TRUE
'584108AD,"""R-Type Dimensionsâ„¢""","""Microsoft Studios""","""Tozai Gamesâ„¢ / SouthEnd Interactiveâ„¢""",2010-04-09,TRUE,FALSE,TRUE
'464F07ED,"""Rugby World Cup 2011""","""505 Games""","""H.B. Studios Multimedia Limited""",2011-08-26,FALSE,FALSE,TRUE
'4B4E07D1,"""Rumble Roses XX""","""Konami""","""YUKE'S Co.,Ltd.""",2008-01-01,FALSE,FALSE,TRUE
'4B4D07D1,"""Sacred 2 Fallen Angel""","""cdv Software Entertainment""","""Ascaron Entertainment""",2009-05-11,TRUE,FALSE,TRUE
'545107FC,"""Saints Row 2""","""Koch Media""","""DS Volition""",2010-06-01,TRUE,FALSE,TRUE
'545107D1,"""Saints Row""","""Koch Media""","""N/A""",2006-08-29,FALSE,FALSE,FALSE
'5451086D,"""Saints RowÂ®: The Thirdâ„¢""","""Koch Media""","""DS Volition""",2011-11-15,TRUE,FALSE,FALSE
'534E07D5,"""SAMURAI SHOWDOWN SEN""","""SNK PLAYMORE CORPORATION""","""SNK PLAYMORE CORPORATION""",2010-03-09,FALSE,FALSE,TRUE
'4B4F07D6,"""Samurai Warriors 2 Empires""","""TECMO KOEI AMERICA Corp.""","""TECMO KOEI GAMES Co., Ltd.""",2008-01-01,FALSE,FALSE,TRUE
'4B4F07D5,"""SAMURAI WARRIORS 2""","""TECMO KOEI AMERICA Corporation""","""TECMO KOEI GAMES.CO.,LTD""",2008-01-01,FALSE,FALSE,TRUE
'49470806,"""Sandlot Sluggers""","""Atari""","""HB Studios""",2010-04-29,FALSE,FALSE,FALSE
'4B4E0822,"""SAW II Flesh & Blood""","""Konami Digital Entertainment""","""Zombie Studios""",2010-10-19,FALSE,FALSE,FALSE
'4B4E0802,"""Saw""","""Konami Digital Entertainment, Inc.""","""Zombie Studios""",2009-11-07,FALSE,FALSE,FALSE
'4C5307E5,"""SBK Superbike World Championship""","""Maximum""","""Milestone srl""",2012-05-29,FALSE,FALSE,TRUE
'4C5307D4,"""SBKâ„¢09""","""Black Bean""","""Milestone""",2008-01-01,FALSE,FALSE,FALSE
'4C5307D1,"""SBKÂ®08""","""Black Bean""","""Milestone""",2008-01-01,FALSE,FALSE,FALSE
'4C5307D7,"""SBKÂ®X""","""Leader S.P.A.""","""Milestone""",2010-10-14,FALSE,FALSE,TRUE
'4D530860,"""Scene It? BOS!""","""Microsoft""","""Krome/Screenlife""",2008-01-01,FALSE,FALSE,FALSE
'4D530832,"""Scene It? LCA""","""Microsoft""","""WXP""",2008-01-01,FALSE,FALSE,FALSE
'584108BE,"""Schizoid""","""Microsoft Studios""","""Torpex Games""",2010-04-09,TRUE,FALSE,TRUE
'475007D4,"""Section 8""","""Southpeak Interactive""","""TimeGate Studios, Inc.""",2009-11-24,FALSE,FALSE,TRUE
'58410B45,"""Section 8Â®: Prejudiceâ„¢""","""Microsoft Studios""","""TimeGate Studios""",2011-03-01,TRUE,FALSE,TRUE
'53450825,"""SEGA MEGA DRIVE UC""","""Sega""","""Backbone Entertainment""",2008-01-01,FALSE,FALSE,FALSE
'534507E6,"""SEGA Rallyâ„¢""","""SEGA""","""SEGA""",2010-06-22,FALSE,FALSE,TRUE
'534507F5,"""SEGA Superstars Tennis""","""Sega""","""Sumo Digital Ltd""",2010-03-19,TRUE,FALSE,TRUE
'55530889,"""Self-Defense Training Camp""","""Ubisoft""","""Ubisoft""",2012-09-25,FALSE,FALSE,FALSE
'4D4B07D4,"""Serious Sam HD: The First and Second Encounters""","""Mastertronic Group Ltd.""","""Croteam""",2011-03-04,TRUE,FALSE,FALSE
'4D5307D6,"""Shadowrun""","""Microsoft Game Studios""","""FASA Studio""","""N/A""",FALSE,FALSE,TRUE
'4541092A,"""Shadows of the Damned""","""Electronic Arts""","""Grasshopper Manufacture Inc.""",2011-06-07,FALSE,FALSE,FALSE
'5553082F,"""Shaun White Skateboarding""","""Ubisoft""","""Ubisoft Montreal""",2010-10-24,FALSE,FALSE,TRUE
'534307E5,"""Shellshock 2""","""Eidos""","""Rebellion""",2008-01-01,FALSE,FALSE,FALSE
'464507D3,"""Sherlock Holmes""","""Focus Home Interactive""","""Frogwares/Spiders""",2009-11-20,FALSE,FALSE,FALSE
'45410934,"""SHIFT 2 UNLEASHEDâ„¢""","""EA""","""Slightly Mad Studios""",2011-03-08,FALSE,FALSE,FALSE
'41560876,"""Shrek Forever After""","""Activision""","""XPEC Entertainment Inc.""",2010-05-11,FALSE,FALSE,FALSE
'415607E8,"""SHReK the THiRD""","""Activision""","""7 Studios""",2010-04-23,FALSE,FALSE,TRUE
'584108C7,"""Shrek-n-Roll""","""Activision""","""Backbone Entertainment, Inc.""",2008-01-01,TRUE,FALSE,FALSE
'545407E5,"""Sid Meier's Civilization Revolution""","""2K Games""","""Firaxis Games""",2010-05-27,FALSE,FALSE,TRUE
'4B4E07E5,"""Silent Hill Homecoming""","""Konami""","""Double Helix GamesFoundation 9, Inc.""",2008-01-01,FALSE,FALSE,FALSE
'415607EF,"""Singularity""","""Activision""","""Raven Software""",2010-05-22,FALSE,FALSE,TRUE
'4541087F,"""Skate 2""","""Electronic Arts""","""Electronic Arts Vancouver""",2009-01-21,FALSE,FALSE,TRUE
'454108E6,"""Skate 3""","""Electronic Arts""","""Electronic Arts Blackbox""",2014-09-23,TRUE,FALSE,TRUE
'45410813,"""skate.""","""Electronic Arts""","""Electronic Arts Vancouver""",2010-01-20,FALSE,FALSE,FALSE
'564707D1,"""Ski-Doo Challenge""","""Valcon Games""","""Coldwood Interactive""",2010-07-03,FALSE,FALSE,TRUE
'58410B49,"""SkyDrift""","""NAMCO BANDAI Games""","""Digital Reality""",2011-09-07,FALSE,FALSE,TRUE
'415608AB,"""Skylanders Spyro's Adventure""","""Activision""","""XPEC""",2011-10-16,FALSE,FALSE,FALSE
'53510811,"""Sleeping Dogs""","""Square Enix""","""United Front Games""",2012-08-14,FALSE,FALSE,FALSE
'545107E0,"""Smackdown vs RAW 2007""","""2K Sports""","""Yukes Co., Ltd.""",2008-01-01,FALSE,FALSE,TRUE
'5451080B,"""SmackDown vs RAW 2008""","""2K Sports""","""YUKEâ€™S Co., Ltd.""",2010-07-27,FALSE,FALSE,TRUE
'54510826,"""SmackDown vs. RAW 2009""","""2K Sports""","""""YUKEï¿½S Co. Ltd.""""",2010-07-23,FALSE,FALSE,TRUE
'54510844,"""SmackDown vs. RAW 2010""","""THQ, INC.""","""YUKE'S CO., LTD.""",2009-09-04,TRUE,FALSE,TRUE
'4E4D07ED,"""SMASH COURT TENNISâ„¢ 3""","""Namco""","""NAMCO BANDAI Games Inc.""",2008-01-01,TRUE,FALSE,TRUE
'464F07E8,"""Sniper Elite V2""","""505 Games Srl""","""Rebellion Developments Limited""",2015-01-21,TRUE,FALSE,TRUE
'435907D4,"""Sniper Ghost Warrior 2""","""City Interactive""","""City Interactive""",2013-03-12,FALSE,FALSE,TRUE
'435907D1,"""Sniper: Ghost Warrior""","""City Interactive S.A.""","""City Interactive S.A""",2010-06-08,FALSE,FALSE,FALSE
'41560818,"""SOF Payback""","""Activision""","""Cauldron""",2008-01-01,FALSE,FALSE,FALSE
'5345085D,"""Sonic & All-Stars Racing Transformed""","""Sega""","""Sumo Digital""",2012-11-15,FALSE,FALSE,TRUE
'53450815,"""Sonic & SEGA Racing""","""SEGA""","""Sumo Digital Ltd""",2010-02-26,FALSE,FALSE,TRUE
'5345084D,"""SONIC FREE RIDERS""","""SEGA""","""Sonic Team""",2010-11-10,FALSE,FALSE,TRUE
'53450848,"""Sonic Generations""","""SEGA""","""SEGA""",2011-06-23,FALSE,FALSE,FALSE
'534507D6,"""SONIC THE HEDGEHOG""","""Sega""","""SEGA""",2010-04-15,FALSE,FALSE,FALSE
'53450812,"""SONIC UNLEASHED""","""SEGA""","""SEGA""",2010-04-06,FALSE,FALSE,FALSE
'53450810,"""Sonic's UGC""","""Sega""","""Backbone Entertainment""",2008-01-01,FALSE,FALSE,FALSE
'4E4D083D,"""SOULCALIBUR â…¤""","""NAMCO BANDAI Games America Inc.""","""NAMCO BANDAI Games Inc.""",2012-01-26,FALSE,FALSE,TRUE
'4E4D07E0,"""Soulcalibur IV""","""BANDAI NAMCO Entertainment Inc.""","""BANDAI NAMCO Entertainment Inc.""",2010-05-27,FALSE,FALSE,TRUE
'425407D4,"""Space Chimps""","""Brash Entertainment""","""Redtribe""",2008-01-01,FALSE,FALSE,FALSE
'58580843,"""Spartacus: Blood and Sand""","""Xbox LIVE""","""Starz Entertainment, LLC""",2010-09-21,FALSE,FALSE,TRUE
'494607D1,"""Spectral Force 3""","""Idea Factory/InterFM""","""Xpec""",2008-01-01,FALSE,FALSE,FALSE
'415607E2,"""Spider-Man 3""","""Activision""","""Treyarch""",2008-01-01,FALSE,FALSE,FALSE
'41560815,"""Spider-Man: Web of Shadows""","""Activision""","""Shaba / Treyarch""",2008-01-01,FALSE,FALSE,FALSE
'415608B2,"""Spider-Manâ„¢: Edge of Time""","""Activision""","""Beenox""",2011-10-04,FALSE,FALSE,FALSE
'415607FA,"""Spider-Manâ„¢: FoF""","""Activision""","""Next Level Games""",2008-01-01,TRUE,FALSE,FALSE
'41560881,"""Spider-Manâ„¢:Dimensions""","""Activision""","""Beenox""",2010-09-07,FALSE,FALSE,FALSE
'4E4D07F0,"""SPLATTERHOUSEÂ®""","""NAMCO BANDAI Games America, Inc.""","""NAMCO BANDAI Games America, Inc.""",2010-11-23,FALSE,FALSE,FALSE
'5553080B,"""SplinterCellConviction""","""Ubisoft""","""Ubisoft MontrÃ©al""",2010-04-13,TRUE,FALSE,FALSE
'425607E7,"""Split/Second""","""Disney Interactive Studios""","""BlackRock Studios""",2010-05-18,FALSE,FALSE,TRUE
'54510850,"""SpongeBob: Truth-Sq.""","""THQ""","""Heavy Iron Studios, Inc.""",2009-09-09,FALSE,FALSE,FALSE
'5451089D,"""SpongeBob's Surf & Skate Roadtrip""","""THQ, Inc.""","""Blitz Games Studios Ltd.""",2011-11-08,FALSE,FALSE,FALSE
'4541096D,"""SSX""","""EA SPORTS""","""Electronic Arts""",2012-02-28,FALSE,FALSE,TRUE
'535107DD,"""Star Ocean: The Last Hope""","""Square Enix""","""tri-Ace""",2009-02-04,FALSE,FALSE,FALSE
'58410B3E,"""Star Raiders""","""Atari""","""Incinerator Studios""",2010-11-01,FALSE,FALSE,FALSE
'4C4107F2,"""Star Wars: The Force Unleashed II""","""Disney Interactive Studios""","""LucasArts""",2010-10-26,FALSE,FALSE,FALSE
'4C4107D2,"""Star Wars: The Force Unleashed""","""Disney Interactive Studios""","""LucasArts""",2010-05-10,FALSE,FALSE,FALSE
'43430816,"""STEEL BATTALION HEAVY ARMOR""","""CAPCOM CO., LTD.""","""From Software Inc.""",2012-06-19,TRUE,FALSE,TRUE
'444507D3,"""Stoked""","""Destineer / zushi games""","""Bongfish GmbH""",2009-12-28,TRUE,FALSE,TRUE
'444507D5,"""Stoked: Big Air Edition""","""Destineer""","""Bongfish GmbH""",2009-11-03,FALSE,FALSE,TRUE
'53450806,"""Stormrise""","""Sega""","""Creative Assembly Australia""",2008-01-01,FALSE,FALSE,TRUE
'434307E1,"""STREET FIGHTER IV""","""CAPCOM Co., Ltd.""","""CAPCOM Co., Ltd. / Dimps Corporation""",2010-03-17,FALSE,FALSE,TRUE
'4343080F,"""STREET FIGHTER X TEKKEN""","""CAPCOM Co., Ltd.""","""CAPCOM Co., Ltd.""",2011-09-05,TRUE,FALSE,TRUE
'545107F4,"""Stuntman: Ignition""","""THQ""","""Paradigm Entertainment""",2010-07-15,FALSE,FALSE,TRUE
'524C07DE,"""Summer Challenge""","""RTL Games GmbH""","""49Games GmbH""",2010-06-12,FALSE,FALSE,FALSE
'4B4D07EB,"""Summer Stars 2012""","""Deep Silver""","""49Games""",2012-03-30,FALSE,FALSE,FALSE
'584108A4,"""Super Street Fighter II Turbo HD Remix""","""Capcom""","""Backbone Entertainment""",2010-04-09,FALSE,FALSE,TRUE
'434307FC,"""SUPER STREETFIGHTER IV ARCADE EDITION""","""CAPCOM Co., Ltd.""","""CAPCOM Co., Ltd.""",2010-04-27,FALSE,FALSE,TRUE
'454107ED,"""Superman Returns""","""Electronic Arts""","""EA Tiburon""",2008-01-01,FALSE,FALSE,FALSE
'464F07E4,"""Supremacy MMA""","""505 Games""","""Kung Fu Factory""",2011-08-11,FALSE,FALSE,TRUE
'535107E3,"""Supreme Commander 2""","""Square Enix""","""Gas Powered Games""",2010-03-17,FALSE,FALSE,TRUE
'415907D5,"""Supreme Commander""","""505 Games""","""Hellbent Games""",2010-03-23,FALSE,FALSE,FALSE
'4C4107E2,"""SWTCW: Republic Heroes""","""Disney Interactive Studios""","""Krome Studios""",2009-09-04,TRUE,FALSE,FALSE
'45410923,"""Syndicate""","""Electronic Arts""","""EAP / Starbreeze""",2012-02-29,TRUE,FALSE,TRUE
'4E4D0805,"""Tales of Vesperia""","""Namco""","""NAMCO BANDAI Games Inc.""",2009-06-26,FALSE,FALSE,FALSE
'4E4D07E9,"""Tales of Vesperia""","""Namco""","""NAMCO BANDAI Games Inc.""",2008-08-07,FALSE,FALSE,FALSE
